,logFC,logCPM,PValue,FDR
LOC105378838,6.65325335,-3.145298735,4.09E-13,2.96E-12
MEI4,6.653029957,-3.154704015,1.42E-12,9.73E-12
PKD1L2,6.649883079,-2.432340806,1.51E-22,2.22E-21
LOC105374552,6.64887047,-3.14235363,1.63E-12,1.11E-11
GLRA3,6.647870755,-3.142993447,1.43E-13,1.08E-12
DNAH17-AS1,6.64589411,-2.911359925,9.68E-16,8.76E-15
LOC101929230,6.645740513,-3.140233076,1.24E-12,8.56E-12
LOC105372529,6.641968578,-3.163477697,1.18E-12,8.16E-12
LOC102724036,6.64096215,-3.146737139,8.23E-14,6.36E-13
LINC00645,6.639878938,-3.162091345,3.47E-09,1.66E-08
LOC107986028,6.638528996,-3.162541939,2.03E-10,1.12E-09
LOC105377979,6.637689655,-2.88038172,5.30E-15,4.51E-14
GABRA5,6.637632489,-3.147072823,1.33E-11,8.29E-11
MALRD1,6.637414422,-1.782735366,1.03E-25,1.83E-24
NACA4P,6.636738903,0.050503318,1.10E-80,1.42E-78
LOC105376342,6.635897918,-3.143903741,5.87E-11,3.42E-10
HOXA13,6.635563747,-3.147458765,6.88E-13,4.86E-12
LINC02515,6.632450813,-3.160490658,4.49E-11,2.64E-10
LOC105375553,6.632132622,-3.16697117,7.93E-12,5.05E-11
HNF4G,6.627538391,-3.1724261,1.35E-12,9.27E-12
LOC105377473,6.626929605,-3.177867586,2.54E-11,1.54E-10
OR4D9,6.621625385,-3.164307488,7.87E-15,6.61E-14
PCNX4-DT,6.621075677,-3.190273098,5.86E-12,3.78E-11
LOC105372059,6.618461566,-3.188770059,3.18E-11,1.91E-10
GSG1,6.615226694,-3.16767543,2.91E-11,1.75E-10
LOC105376981,6.614190284,-3.185049562,2.29E-11,1.40E-10
CHST9,6.613693555,-3.188301547,6.54E-12,4.20E-11
LOC105375844,6.612238878,-3.168387646,1.09E-11,6.87E-11
LOC112268432,6.611049043,-1.791705328,8.79E-26,1.58E-24
LOC105377271,6.610982797,-3.192975662,6.44E-11,3.73E-10
RBBP8NL,6.610126865,-3.175122949,4.90E-14,3.85E-13
PURG,6.60707351,-3.18091771,1.27E-11,7.94E-11
FRK,6.605065789,-1.557210257,4.46E-32,1.11E-30
PAK5,6.604961754,-3.183537671,4.98E-13,3.58E-12
LOC107987015,6.604503459,-3.175833233,9.92E-12,6.28E-11
MUC19,6.603082081,-0.80275555,4.87E-41,1.79E-39
BAGE2,6.60239168,-2.476709638,2.99E-21,4.06E-20
LOC105378141,6.599050957,-3.204229614,9.82E-13,6.83E-12
LOC101928627,6.597851975,-3.19296305,8.76E-12,5.56E-11
MROH2B,6.596986205,-3.187115445,3.65E-12,2.41E-11
LOC105376998,6.596126196,-3.184118728,2.36E-11,1.44E-10
LINC01470,6.59605064,-3.206634344,7.66E-11,4.40E-10
RGS22,6.593835829,-3.197435372,6.61E-13,4.68E-12
PLA2G4D,6.591094778,-3.214600069,3.45E-11,2.06E-10
LOC105375715,6.588711413,-3.188237405,1.39E-13,1.06E-12
LINC02476,6.587067657,-3.21840487,5.89E-11,3.43E-10
ST8SIA3,6.58397512,-2.954504327,2.60E-15,2.27E-14
LINC02742,6.583742478,-3.207787083,1.83E-11,1.12E-10
NAALADL2,6.583309188,-0.800862541,1.52E-35,4.48E-34
GADL1,6.58156679,-3.211287681,2.34E-11,1.43E-10
LOC107985119,6.581403219,-2.717226025,1.97E-14,1.61E-13
OR4K5,6.581049805,-3.216871773,5.96E-10,3.11E-09
RP1,6.580295683,-1.857284128,5.22E-20,6.57E-19
TDRD5,6.579435715,-3.213554619,7.72E-12,4.93E-11
NOVA1-DT,6.577842596,-3.199362572,5.79E-12,3.73E-11
LOC107984413,6.576603276,-3.207659066,1.57E-13,1.18E-12
OR6A2,6.576583595,-3.225524616,3.69E-12,2.43E-11
LNCRI,6.574659381,-3.196856325,3.15E-12,2.09E-11
LOC105372156,6.569684323,-3.234896164,7.89E-11,4.53E-10
C5orf46,6.568307357,-3.2645156,1.95E-10,1.07E-09
TMEM132B,6.56822572,-2.701256512,4.90E-17,4.95E-16
TYRP1,6.562392176,-3.250454579,2.84E-11,1.71E-10
UGT2B7,6.561888393,-3.223908456,3.60E-12,2.38E-11
LOC105375245,6.560934233,-2.388640024,5.36E-24,8.58E-23
LOC102724048,6.560726774,-2.770737779,3.55E-13,2.58E-12
GRIA2,6.559823027,-3.242278363,6.70E-12,4.30E-11
LOC107984201,6.559765231,0.879773469,1.74E-18,1.96E-17
TDRD15,6.558939091,-1.480458981,2.37E-24,3.89E-23
LOC107986103,6.557846094,-3.27131844,2.18E-10,1.20E-09
SNORD34,6.557267173,-1.494744422,5.57E-32,1.38E-30
LOC107985135,6.554241227,-3.23049441,1.17E-11,7.35E-11
LOC105374009,6.554133033,-2.541917842,1.16E-17,1.24E-16
LOC107987078,6.553955082,-3.245490397,1.44E-10,8.04E-10
LINC00550,6.553697286,-3.22318229,1.49E-13,1.13E-12
PMP2,6.553186994,-3.245723093,9.36E-11,5.34E-10
ANKRD62,6.552839742,-3.22843832,1.60E-14,1.32E-13
SLC7A14-AS1,6.550268111,-3.237374867,2.60E-11,1.58E-10
FGF10,6.549849809,-3.229902432,4.73E-13,3.40E-12
LINC01538,6.548051588,-3.235700117,6.16E-13,4.37E-12
SNORA4,6.54587656,-1.258725116,7.22E-32,1.77E-30
SLC6A7,6.544949517,-3.229824881,4.09E-11,2.42E-10
LOC101927378,6.544802344,-3.234242284,1.12E-12,7.75E-12
LOC105370694,6.544461826,-3.243436217,6.78E-13,4.79E-12
GULP1,6.53724061,-3.262415345,1.03E-11,6.51E-11
NRK,6.536340139,-3.25616367,1.34E-11,8.40E-11
RNU5D-1,6.532122125,-3.236006239,1.12E-10,6.32E-10
LOC107984684,6.528133351,-3.243433527,2.17E-09,1.06E-08
LOC112268066,6.524190144,-2.97039013,2.17E-12,1.46E-11
DSEL-AS1,6.522088054,-3.266006345,3.78E-11,2.25E-10
FOXI3,6.521902692,-3.265653375,5.77E-12,3.72E-11
BRINP3,6.520217341,-3.266130083,1.44E-11,8.94E-11
LOC105377861,6.518826576,-3.266312796,5.09E-12,3.31E-11
UNC13C,6.517187502,-1.130315076,6.68E-30,1.47E-28
LINC01957,6.516045527,-3.281192383,2.66E-09,1.29E-08
LOC105374029,6.513712227,-3.258629566,3.71E-12,2.45E-11
LOC105371887,6.511829123,-2.586895595,5.85E-18,6.35E-17
LINC00691,6.511805286,-3.281388255,8.74E-09,4.00E-08
PIK3C2G,6.511743248,-0.839927295,3.58E-37,1.13E-35
LOC107986376,6.511571493,-3.260633017,1.78E-13,1.33E-12
RNU4ATAC,6.51052014,-2.78732026,4.17E-18,4.57E-17
CDR1,6.508848027,-3.302141711,2.74E-10,1.49E-09
LOC105369143,6.508594343,-3.312273803,8.66E-10,4.44E-09
LOC107986969,6.508210539,-3.276071712,3.80E-11,2.25E-10
LOC105377328,6.507151419,-3.323237274,1.08E-09,5.45E-09
ECEL1,6.505320795,-3.274042137,1.61E-10,8.93E-10
ANO1,6.505238315,-2.792032337,3.69E-17,3.76E-16
LOC400867,6.502964265,-3.300820892,4.88E-10,2.57E-09
LOC105375301,6.502462474,-3.290049151,4.08E-11,2.41E-10
LOC105377457,6.501368542,-3.291714824,2.17E-12,1.47E-11
CNIH3-AS1,6.497205714,-3.309458114,7.35E-10,3.80E-09
SPANXA2-OT1,6.496543113,-3.287882987,2.24E-10,1.23E-09
RAD51AP2,6.4959635,-3.297787332,4.34E-10,2.30E-09
LINC01953,6.493847965,-3.272363567,4.78E-11,2.81E-10
LOC107984606,6.493809165,-3.29348165,2.50E-11,1.52E-10
LOC105378029,6.492621621,-3.276511653,4.45E-10,2.36E-09
ADGRL2,6.489502966,-1.323788227,3.19E-29,6.81E-28
KCNK2,6.488740425,-2.503910364,6.82E-18,7.36E-17
LINC02923,6.487498096,-3.292788565,7.82E-12,4.99E-11
LOC105379074,6.486648444,-3.302771283,8.95E-12,5.68E-11
LINC02504,6.485371678,-3.301459085,8.11E-11,4.65E-10
SYNDIG1,6.485308384,-2.265375374,2.16E-15,1.91E-14
LOC105376242,6.48273128,-3.308263356,4.34E-11,2.56E-10
MYH13,6.481973004,-3.282670506,9.23E-11,5.27E-10
LOC105377991,6.481127126,-3.28376696,8.83E-11,5.05E-10
GALNT17,6.48105276,-3.292282721,6.04E-14,4.71E-13
LOC105375310,6.477130023,-3.307255938,7.02E-10,3.63E-09
LOC105372896,6.475448783,-3.345445975,1.08E-09,5.47E-09
LOC105371004,6.473696236,-3.314610513,3.14E-12,2.08E-11
FOSB,6.473263795,5.495695172,3.58E-76,4.19E-74
CDX4,6.471909364,-3.304069968,1.95E-12,1.32E-11
LINC02296,6.471183956,-3.307686465,1.21E-10,6.79E-10
LOC107986239,6.470869502,-3.302125632,1.96E-11,1.20E-10
SOX1,6.469147797,-3.325953806,1.43E-09,7.10E-09
FBN3,6.46780029,-2.049037559,3.17E-31,7.54E-30
DMBT1L1,6.464454427,-3.305371847,8.29E-14,6.40E-13
LOC105379012,6.464264691,-3.301370924,1.25E-14,1.04E-13
LINC02011,6.462008616,-3.312280953,4.46E-12,2.91E-11
FOXG1,6.46088958,-3.308173682,4.85E-11,2.85E-10
PTPRT,6.460799843,-2.252004278,8.03E-21,1.06E-19
LOC107985681,6.460745452,-3.342919351,4.31E-10,2.29E-09
MIR5692A1,6.455558768,-3.315676953,1.36E-12,9.31E-12
LINC01069,6.451836153,-3.341889946,2.21E-10,1.21E-09
TRAJ56,6.450174804,-3.326390496,1.85E-11,1.14E-10
LINC02684,6.447319869,-3.314754512,1.44E-10,8.02E-10
SLC5A7,6.444669641,-3.340777578,2.92E-11,1.76E-10
LOC107986317,6.440742563,-3.330791407,1.07E-09,5.40E-09
LOC107986289,6.439984854,-1.834643546,7.08E-25,1.21E-23
NELL1,6.438672467,-2.884457589,2.63E-17,2.72E-16
SPATA16,6.438338096,-3.347693967,5.69E-12,3.68E-11
LINC02758,6.435161062,-3.331986401,7.51E-13,5.28E-12
CABCOCO1,6.433107271,-3.360767405,4.62E-11,2.72E-10
LOC105370890,6.430611718,-3.328193515,1.45E-12,9.90E-12
LIFR-AS1,6.429337073,-3.355890427,1.84E-11,1.13E-10
LOC105374785,6.426084337,-3.341665448,6.02E-13,4.28E-12
LOC105370478,6.425693001,-3.334975354,1.74E-11,1.08E-10
LINC01758,6.424157779,-3.365692535,3.10E-11,1.86E-10
LOC101928861,6.423825651,-2.489004565,1.79E-18,2.01E-17
KCND2,6.423615663,-1.883863308,1.14E-18,1.30E-17
LOC105373275,6.418284585,-3.364712146,2.33E-10,1.28E-09
DLGAP1-AS5,6.416257998,-3.358866648,8.59E-10,4.40E-09
OPN4,6.416051202,-3.35525412,5.22E-12,3.39E-11
LOC105369867,6.416034498,-3.361299005,1.74E-09,8.58E-09
LOC107984568,6.415997172,-3.352432255,1.80E-10,9.98E-10
LINC02286,6.41399193,-3.365096564,1.04E-10,5.91E-10
LOC105374678,6.413831022,-3.351328319,5.39E-13,3.85E-12
HAS2,6.412289991,-3.348708497,3.15E-12,2.09E-11
SVOP,6.411479861,-2.88641088,4.93E-15,4.20E-14
RGPD4-AS1,6.411416799,-3.353244301,9.72E-12,6.15E-11
LOC105378805,6.411207175,-3.364283156,1.22E-09,6.16E-09
LINC01241,6.408086254,-3.383417324,1.24E-10,6.95E-10
LINC02058,6.406036755,-3.364987882,7.86E-11,4.52E-10
LOC105376611,6.405732112,-3.392389065,6.51E-09,3.02E-08
LOC101928362,6.404494586,-3.378995549,1.03E-10,5.82E-10
LOC105372187,6.403901968,-3.386632357,1.31E-10,7.34E-10
VWA1,6.402283148,-2.365555216,2.84E-22,4.10E-21
IYD,6.396783129,-3.368604392,3.58E-11,2.13E-10
LOC102724227,6.396351151,-3.374653765,1.30E-11,8.13E-11
GUCY2F,6.395596347,-3.390578701,1.10E-10,6.21E-10
LOC105372892,6.395096125,-3.38217045,3.31E-11,1.98E-10
SNORD45A,6.391101341,-2.251154997,3.73E-21,5.04E-20
LOC105375875,6.38792156,-3.396669006,3.67E-10,1.97E-09
LOC105369750,6.384979305,-3.365008914,3.24E-11,1.94E-10
LOC105378821,6.383515442,-3.371522846,1.17E-10,6.58E-10
LOC105378497,6.383198817,-3.394465346,2.45E-11,1.49E-10
LOC107987108,6.381483198,-3.36524057,5.91E-10,3.09E-09
MYH4,6.377650386,-3.400079183,1.25E-10,7.00E-10
LOC105373592,6.377334715,-3.375418192,2.52E-11,1.53E-10
SCN10A,6.373614743,-3.388923996,6.89E-13,4.86E-12
LOC101929534,6.373528934,-3.399962447,5.68E-09,2.66E-08
TENM3-AS1,6.372211946,-3.414396119,6.25E-10,3.26E-09
LOC101929550,6.370284899,-3.4278509,3.58E-10,1.92E-09
DIO2-AS1,6.367558004,-3.39173748,3.50E-13,2.55E-12
LOC105371007,6.365410028,-3.426920278,1.40E-09,6.99E-09
TMPRSS15,6.364352251,-3.395199304,8.32E-13,5.83E-12
PTCHD4,6.363582776,-0.103074926,2.25E-34,6.29E-33
LOC105372624,6.360009281,-3.424686711,4.83E-10,2.55E-09
LRATD1,6.356478662,-2.764539562,1.49E-14,1.23E-13
LOC105370600,6.35599198,-3.410511244,3.10E-11,1.86E-10
LOC105376204,6.353799486,-3.181619741,9.69E-13,6.75E-12
CHRM2,6.352153279,-2.979005973,1.03E-12,7.19E-12
LOC105377365,6.350558374,-3.407806828,1.83E-11,1.13E-10
AXDND1,6.349644218,-2.029437049,4.39E-24,7.07E-23
LOC105375387,6.346258582,-2.442171826,1.58E-15,1.40E-14
LOC105370350,6.341137909,-3.458897737,5.65E-08,2.34E-07
THSD4,6.339562816,-1.664251358,5.33E-23,8.03E-22
LOC105376195,6.339063387,-3.427766477,3.11E-10,1.68E-09
C5orf38,6.337264821,-3.435057101,6.51E-11,3.77E-10
RPL13AP3,6.336201741,-3.184944817,5.74E-15,4.87E-14
LOC105374216,6.334008887,0.415864544,9.14E-64,7.37E-62
SNORA74C-2,6.332993719,-3.417656022,9.44E-13,6.58E-12
NPY5R,6.332973524,-3.422793211,7.75E-12,4.95E-11
LOC107985828,6.33068668,-3.433107807,3.16E-08,1.35E-07
LOC107986222,6.328187559,-3.491314833,6.67E-09,3.09E-08
TACR3,6.327694223,-3.442328924,1.23E-09,6.19E-09
LOC107985043,6.327508927,-3.428387396,9.01E-11,5.15E-10
EMCN,6.326003103,-2.454568068,7.97E-18,8.59E-17
LOC105377253,6.325824479,-3.431241038,3.83E-12,2.52E-11
HMCN1,6.32578743,-0.034034253,5.66E-50,2.83E-48
RANBP17,6.325510517,-1.002243727,3.09E-32,7.74E-31
LINC01541,6.324807703,-3.44414896,1.27E-10,7.11E-10
CDH18,6.32244799,-2.851302187,5.85E-13,4.17E-12
LOC105369896,6.321784863,-3.496138321,2.35E-08,1.02E-07
OR9I1,6.321477386,-3.440256226,3.47E-09,1.66E-08
SYT4,6.321037534,-3.43717752,1.17E-10,6.60E-10
LOC105378204,6.320292912,-3.43463825,2.95E-12,1.96E-11
SOHLH1,6.319482122,-3.435081258,2.57E-12,1.72E-11
LINC02653,6.31843961,-3.432511644,1.11E-10,6.28E-10
GPR101,6.318289751,-3.448357816,5.95E-10,3.11E-09
PRTG,6.317874004,-1.244625489,6.45E-32,1.59E-30
LINC00472,6.317727929,-2.785481172,7.77E-13,5.46E-12
TENM3,6.315424242,-1.860019057,1.43E-26,2.67E-25
LOC105376232,6.312961857,-3.449289187,7.59E-11,4.36E-10
LOC107983976,6.311968818,-3.000570807,8.16E-11,4.68E-10
LOC102724934,6.311269599,-2.066770012,7.05E-19,8.21E-18
LOC105375870,6.310342595,-3.451541313,5.87E-10,3.07E-09
LOC101927584,6.306980936,-3.451657882,7.04E-11,4.06E-10
EFNA2,6.306707077,-3.204758229,1.61E-12,1.10E-11
LOC105377685,6.305515837,-3.46762393,4.08E-10,2.18E-09
LOC105369873,6.304251775,-3.483178834,4.16E-09,1.98E-08
LOC105372173,6.303769299,-3.472114955,2.05E-09,1.01E-08
IL2,6.300866278,-3.444761361,1.90E-11,1.17E-10
CALCR,6.299891925,-3.455281584,1.34E-10,7.52E-10
UBE2NL,6.299620647,-2.123582191,7.52E-26,1.36E-24
LOC105376759,6.297926735,-3.465647708,1.80E-08,7.94E-08
LOC105373604,6.291101202,-3.460163081,3.28E-10,1.77E-09
SCN7A,6.291034989,-1.960460116,6.72E-20,8.41E-19
DACT2,6.290550653,-3.464107505,7.17E-10,3.71E-09
CNGB3,6.290332173,-2.363270347,8.18E-18,8.81E-17
CALHM4,6.289708275,-3.484780855,9.38E-10,4.79E-09
SPHKAP,6.289656047,-3.513824341,4.36E-09,2.07E-08
LOC105376193,6.287172171,-3.465456534,5.35E-12,3.46E-11
SRRM3,6.287084806,-3.486033762,4.98E-10,2.63E-09
LOC105376494,6.28587155,-3.477882154,6.36E-11,3.69E-10
LOC105378589,6.28522894,-3.472243456,1.09E-10,6.18E-10
LOC105373623,6.280018597,-3.223223585,5.97E-13,4.25E-12
C8A,6.27907406,-3.240355105,6.19E-11,3.59E-10
DDX3ILA1,6.278631093,-3.470717902,1.47E-08,6.56E-08
LINC01885,6.277546306,-3.480100226,3.07E-11,1.85E-10
LINC00498,6.277383634,-3.47435811,3.55E-11,2.12E-10
LOC107986840,6.277328826,-3.48954431,2.52E-10,1.37E-09
LOC107986872,6.276970979,-1.788873803,1.25E-27,2.44E-26
LOC105374113,6.27669007,-3.47564808,4.68E-11,2.75E-10
BNC1,6.276383281,-3.469654747,5.43E-10,2.85E-09
DNASE2B,6.275298935,-3.50876757,2.30E-09,1.12E-08
LOC105374054,6.274788158,-3.48275797,1.22E-10,6.86E-10
CLSTN2,6.273620358,-3.489493509,5.97E-11,3.47E-10
LOC105369561,6.273558146,-3.489828727,7.88E-09,3.62E-08
DMBT1,6.273295843,-3.480586002,2.33E-11,1.42E-10
LOC105374141,6.273094684,-3.473962864,2.33E-12,1.56E-11
ZDHHC22,6.270900521,-3.508946896,3.47E-10,1.86E-09
OR4C11,6.265999974,-3.487598701,1.21E-10,6.81E-10
LOC105376216,6.265760712,-2.200760154,2.91E-16,2.76E-15
LOC105373874,6.265538894,-3.504011317,9.43E-09,4.30E-08
LOC107985981,6.264664834,-3.481170566,8.15E-12,5.20E-11
OR51L1,6.264085675,-3.495493545,1.80E-10,9.96E-10
LOC105372263,6.26378042,-3.489903823,9.71E-11,5.53E-10
LOC105377374,6.263027219,-1.253237145,3.15E-27,6.04E-26
OR6C76,6.262172562,-3.483859743,6.09E-09,2.84E-08
LOC101928551,6.261364339,-3.49346788,2.56E-09,1.24E-08
CDH9,6.260152195,-3.243643995,4.41E-13,3.18E-12
LOC105377123,6.259309313,-3.492485092,5.91E-10,3.09E-09
LOC105374521,6.258967809,-3.507333421,1.97E-10,1.09E-09
LOC107985779,6.25875648,-2.621239456,2.20E-18,2.45E-17
ACSM2A,6.253312169,-3.513870972,3.26E-09,1.57E-08
LRRC9,6.251911327,-1.764575986,3.73E-27,7.14E-26
LINC00486,6.251769404,-3.489772325,4.90E-11,2.88E-10
CAMKV,6.250932844,-3.512106631,4.65E-09,2.20E-08
ELMO1-AS1,6.248373317,-0.165433871,1.34E-47,6.20E-46
LOC105370472,6.247630513,-3.518549951,3.61E-10,1.94E-09
DEFB112,6.246713739,-3.526477757,5.64E-09,2.64E-08
DIO3OS,6.24635341,-3.505403031,1.74E-10,9.61E-10
SOX9-AS1,6.245299325,-3.490679475,3.56E-09,1.70E-08
LOC105370783,6.244970017,-1.915677786,6.11E-22,8.63E-21
FRMD1,6.244613775,-2.730634225,1.69E-18,1.90E-17
LOC107986183,6.24373577,-3.490094629,6.21E-09,2.89E-08
FAM163B,6.243097764,-3.510264433,2.50E-11,1.52E-10
LOC105374275,6.24287156,-3.516121867,4.80E-10,2.53E-09
SNORA31,6.240947631,-3.509970094,1.03E-09,5.23E-09
LINC02498,6.240568247,-3.523608001,2.61E-10,1.42E-09
LINC02195,6.239535629,-1.053079995,1.42E-10,7.92E-10
LINC01866,6.239044994,-3.538996933,7.71E-09,3.55E-08
LOC101928499,6.23876709,-3.519028277,6.61E-10,3.43E-09
ZIC5,6.23786376,-3.524047281,2.52E-10,1.37E-09
OR2T12,6.237004933,-3.031755971,1.62E-16,1.57E-15
LOC105374887,6.231544522,-3.501165941,2.03E-08,8.88E-08
LOC107984587,6.230052444,-3.479745079,4.85E-07,1.76E-06
PANK1-AS1,6.229719387,-3.569432151,1.56E-07,6.07E-07
CCT8L2,6.229310355,-3.510300346,1.13E-09,5.71E-09
LOC105379149,6.228868687,-3.556278695,2.01E-08,8.83E-08
G6PC1,6.228756848,-3.135004312,3.96E-12,2.60E-11
LOC107984589,6.228625852,-3.526017317,4.13E-09,1.97E-08
ZIC4,6.227917185,-3.508120061,2.53E-09,1.23E-08
LOC100506317,6.22546676,-3.509328521,6.83E-09,3.17E-08
LOC105373724,6.223391628,-1.681301341,3.38E-22,4.86E-21
NR4A3,6.2232297,1.148513211,6.41E-21,8.57E-20
OR7D4,6.221564673,-3.104149555,8.00E-13,5.61E-12
LINC02534,6.221276424,-3.521843801,1.85E-09,9.12E-09
LOC105375373,6.221231115,-3.529788978,1.65E-08,7.32E-08
FMO9P,6.220161107,-3.54064131,1.95E-10,1.07E-09
DSG1,6.218728929,-3.555340373,2.56E-09,1.25E-08
ZBTB46-AS1,6.218548926,-3.534034722,1.28E-10,7.18E-10
INTU,6.216080688,-1.332605634,2.92E-28,5.89E-27
LOC105373919,6.215602161,-3.549029015,6.85E-09,3.17E-08
LOC105378887,6.215235335,-3.54749265,6.46E-09,3.00E-08
PAH,6.215168132,-3.532003916,5.23E-09,2.46E-08
ADCYAP1R1,6.21270523,-3.534795907,3.42E-11,2.05E-10
FOXL1,6.209556718,-3.526764512,6.21E-10,3.23E-09
LOC105370221,6.209132406,-2.172015506,1.67E-17,1.75E-16
LOC105373575,6.206284691,-3.581445097,2.11E-08,9.21E-08
RBP3,6.20577662,-3.522967624,1.50E-09,7.46E-09
LOC105379064,6.205134753,-2.33471097,4.05E-18,4.44E-17
LOC105369310,6.204343279,-3.555631053,1.73E-08,7.63E-08
LOC107984411,6.20388426,-3.563349736,4.92E-09,2.32E-08
KIAA1549L,6.203589096,-3.540029203,3.66E-11,2.18E-10
SNORA84,6.202198987,-3.534763524,9.34E-13,6.52E-12
SLC6A2,6.202037794,-3.563902966,1.44E-08,6.44E-08
OR4K17,6.19868329,-3.553873537,2.90E-10,1.57E-09
LOC105376201,6.198639921,-3.538042124,7.20E-07,2.55E-06
LOC105379720,6.196841645,-3.572813953,2.52E-09,1.23E-08
ZBTB8B,6.195951021,-1.830239752,1.76E-21,2.42E-20
SYNPR,6.195615302,-3.549488474,1.99E-09,9.79E-09
TENT5D,6.195081895,-3.556468077,2.26E-09,1.11E-08
RPL19P12,6.192925407,0.38896616,3.18E-84,4.60E-82
LINC02141,6.188539938,-2.016802763,6.92E-21,9.24E-20
UBE2U,6.188134283,-3.55586008,4.51E-11,2.66E-10
DSC3,6.187867467,-3.308711776,1.24E-12,8.53E-12
CFAP20DC-DT,6.187728131,-1.459949941,6.16E-21,8.24E-20
LOC105376405,6.187579959,-3.55799168,3.16E-10,1.70E-09
LOC107985979,6.184000606,-3.557290309,3.32E-08,1.42E-07
LOC100133077,6.18380402,-3.553288135,1.43E-10,8.00E-10
AREG,6.181254063,1.710980369,4.61E-15,3.94E-14
ADRA1B,6.180930729,-3.130660764,7.73E-15,6.49E-14
TOPAZ1,6.178902089,-3.32799908,2.93E-11,1.76E-10
SLC22A10,6.178082592,-3.559909896,2.10E-11,1.29E-10
LOC105375397,6.176155381,-3.557908991,6.11E-10,3.19E-09
LINC02404,6.175776853,-1.389019691,2.91E-26,5.35E-25
CD69,6.175140902,5.379934733,5.54E-40,1.97E-38
DAZ1,6.175003738,-3.56181661,5.80E-09,2.71E-08
LOC105371659,6.17484449,-3.584839737,1.81E-08,8.00E-08
FLG2,6.174813195,-3.152365188,7.34E-12,4.70E-11
LINC00536,6.172866775,-3.566282554,2.35E-10,1.28E-09
ZPLD1,6.171274152,-3.576887385,7.56E-10,3.90E-09
LOC105371460,6.170532623,-3.596218545,9.25E-09,4.22E-08
LOC105376799,6.170393876,-3.571130589,1.04E-08,4.71E-08
CFAP65,6.170170095,-2.247997597,1.02E-19,1.26E-18
VGLL3,6.170044688,-3.577481027,6.33E-10,3.30E-09
CCDC190,6.169910624,-3.554301157,6.52E-08,2.67E-07
LRCH2,6.168816528,-3.56913171,2.68E-10,1.45E-09
RNF133,6.168178934,-3.608212402,1.68E-08,7.42E-08
LOC105374497,6.168071189,-2.943409483,2.28E-13,1.69E-12
LOC105378741,6.166069943,-3.610676541,2.63E-08,1.14E-07
LOC105374458,6.164340462,-3.577869089,1.84E-10,1.02E-09
LOC107984437,6.163783862,-3.573202487,1.58E-09,7.84E-09
OR4P4,6.16345057,-3.60198022,3.05E-08,1.31E-07
LINC01847,6.163130603,-3.594800496,2.30E-08,1.00E-07
PCAT4,6.162453176,-3.583215812,1.14E-10,6.42E-10
LOC101929028,6.162100596,-3.151123875,8.55E-12,5.44E-11
ZNF729,6.161765896,-3.573704016,1.35E-08,6.03E-08
LOC105372719,6.160253337,-3.603706913,7.85E-09,3.61E-08
EIF1AX-AS1,6.15856091,-1.269649978,8.68E-32,2.13E-30
LOC105378326,6.158226863,0.157823508,1.41E-11,8.78E-11
LINC02595,6.156883815,-2.588466055,5.97E-17,5.98E-16
LINC02399,6.155800446,-3.57049287,1.42E-10,7.95E-10
YIPF7,6.15563714,-2.260692915,1.80E-15,1.59E-14
LOC105376646,6.15492707,-3.563380585,8.14E-10,4.19E-09
PAPPA,6.152663388,-1.779856277,2.30E-25,4.03E-24
LINC02240,6.151905294,-3.585345125,7.68E-10,3.96E-09
LINC01360,6.151205667,-3.579428369,1.23E-08,5.54E-08
LOC102724949,6.150943769,-3.587441832,3.53E-09,1.69E-08
LOC107985767,6.149944511,-1.700231829,1.37E-26,2.55E-25
LINC02796,6.148395999,-3.597062025,3.26E-09,1.57E-08
LINC01808,6.146401443,-3.565982772,1.10E-08,4.95E-08
OR1A1,6.146275791,-3.627255408,1.53E-08,6.80E-08
LOC105373560,6.146265048,-3.568461791,2.98E-09,1.44E-08
SNORD116-13,6.145610561,-3.589273507,8.98E-10,4.60E-09
SDK1-AS1,6.14379253,-3.604624586,7.19E-10,3.72E-09
LOC105374225,6.143351463,-3.615105354,2.26E-07,8.60E-07
LINC00376,6.139588911,-3.604847528,5.95E-10,3.11E-09
LOC105379365,6.138366393,-3.633630955,1.31E-08,5.89E-08
LOC107986080,6.13669202,-2.919032246,7.97E-13,5.59E-12
LOC105373269,6.132554333,0.030010666,7.37E-40,2.61E-38
LOC105374829,6.132236429,-3.598463041,3.42E-09,1.64E-08
RANBP3L,6.131158208,-2.528040099,1.53E-16,1.49E-15
LINC01524,6.130410644,-3.624095223,8.36E-09,3.83E-08
CCDC168,6.130167253,0.067071836,1.49E-36,4.60E-35
IQUB,6.129224593,-2.122849255,2.95E-23,4.51E-22
LOC107986821,6.128622812,-3.613244487,3.89E-09,1.86E-08
SLC16A9,6.128068028,-3.600067119,2.99E-09,1.44E-08
LOC105371618,6.124325085,-3.606750923,9.75E-10,4.97E-09
FSTL5,6.123389621,-3.618963029,5.41E-09,2.54E-08
LINC00643,6.123103479,-1.519763506,2.07E-25,3.64E-24
LOC105373668,6.122931533,-3.602292552,6.51E-09,3.02E-08
OLFM3,6.122841957,-2.718699867,3.81E-14,3.02E-13
LOC105369458,6.12193725,-3.630300485,8.77E-08,3.53E-07
ATP10B,6.121809859,-2.347111608,2.29E-24,3.77E-23
TRAJ20,6.119304064,-1.255588468,7.78E-28,1.53E-26
