,logFC,logCPM,PValue,FDR
ZNF501,-3.131046158,-4.874895926,0.02215073,0.035511927
TACC1,-0.283043661,4.07615808,0.022201655,0.03558591
VPS35,-0.350938886,4.070599938,0.022218511,0.035611394
LOC105369350,-1.488521078,-3.569119443,0.022220628,0.035613254
FAM161B,-0.545915861,-0.227930794,0.022224633,0.03561814
HACD2,-0.373907079,1.340758579,0.022302151,0.035734684
FOXRED2,-0.566192767,-0.560109972,0.022326902,0.035772804
SCARNA27,-1.971583244,-4.345450423,0.022341974,0.035792332
PTPRF,-0.947008143,-0.823495897,0.022382657,0.035849797
CCDC96,-0.626329067,-1.264897839,0.02239776,0.035870901
ARPC1A,-0.303679909,3.340589824,0.022408484,0.035886533
XPNPEP1,-0.441581192,3.030167103,0.022487037,0.036003043
LOC105371088,-1.182053364,-1.966989191,0.022521956,0.03605585
KLK14,-1.025119144,-2.668694061,0.02254259,0.03608578
CPNE6,-3.136267393,-4.867592988,0.022548817,0.036091094
B3GNTL1,-0.666493919,-0.601568881,0.022583736,0.036143877
POTEJ,-1.552439295,-4.077653585,0.022595796,0.036160071
ZNF436-AS1,-3.167258849,-4.853393195,0.022636849,0.036219543
SLX1B,-3.072055878,-4.879025879,0.022651205,0.036239398
MIR4313,-3.155891022,-4.873089072,0.022697011,0.036308003
H2AC19,-1.231174141,-3.408606,0.022773144,0.036417277
ZNF57,-0.788023004,-1.092685989,0.022775964,0.036419381
CELF3,-0.868596129,-2.324611673,0.022960975,0.036694006
USP6NL,-0.637917143,-0.199285634,0.022963161,0.036695926
TSHZ1,-0.452029709,1.693741294,0.023122218,0.036935839
EIF4B,-0.365067084,6.253174644,0.023170768,0.037008915
NOL7,-0.612117234,2.574072747,0.023218856,0.037075896
MIR6774,-1.975023784,-4.352505761,0.023369476,0.03730361
MSTO2P,-0.669258799,-1.019681862,0.023446347,0.037418297
MIR4441,-1.645170941,-3.899090555,0.023462629,0.037442675
GK5,-0.492254734,1.594977874,0.023480193,0.037467494
VPS41,-0.321404389,2.767787324,0.023537617,0.03755108
LOC105372497,-1.3805535,-4.258036275,0.023570447,0.037597014
CCND3,-0.34926141,6.484469642,0.023618427,0.037668706
B4GALT1,-0.34088612,4.682266563,0.023635941,0.037694143
LOC105374137,-1.289063077,-3.339485281,0.023636401,0.037694143
LOC105375589,-1.859391275,-4.120365798,0.023649273,0.037713055
NUTM2E,-1.02541546,-2.761541099,0.023668783,0.037742552
ARL6IP4,-0.357131942,5.036899466,0.023694061,0.03777639
MPV17L2,-0.492513979,1.033738399,0.023701941,0.0377841
LOC440570,-1.645550194,-3.662017399,0.023712917,0.03779998
TTYH1,-2.862512044,-4.937373748,0.02372023,0.037810018
HDGFL3,-0.8269822,-0.143795011,0.023879003,0.038050073
OR2A1-AS1,-1.951032966,-4.261142708,0.023925707,0.038117969
ZNF516-AS1,-1.327646903,-3.522450832,0.023966995,0.038178848
LINC00115,-0.667718683,-1.358253439,0.023974901,0.038189808
ACY1,-1.293083987,-3.916244996,0.023987419,0.038204845
FGF8,-1.814680647,-3.970076925,0.024067969,0.038324942
SHISAL2A,-0.46545013,1.542427028,0.024111293,0.038387364
NRBP1,-0.274758609,4.862067884,0.024274368,0.038613977
TRBV25-1,-0.865615328,-2.48848653,0.024401652,0.038804848
QRICH1,-0.291863476,4.11009044,0.024423953,0.038835337
IGKV2D-29,-1.682006482,-0.958616429,0.024463725,0.038895254
ASIC3,-0.679332371,-0.780513908,0.024467267,0.038899225
RNF14,-0.46044708,2.264212452,0.02457644,0.039054453
NEK7,-0.524930081,1.50989166,0.024613126,0.039102739
PHETA2,-0.912674484,-2.104492483,0.024626704,0.039122641
CORO6,-0.732748166,-0.843792158,0.024660804,0.039171801
TRAF4,-0.573469668,1.327202074,0.024759775,0.039310563
MYO10,-0.76406583,-0.80651863,0.024836863,0.03942455
SLC25A16,-0.363861433,1.187651401,0.024860826,0.039459223
PPP1R14D,-1.615497217,-3.802083603,0.025008144,0.039672757
GSTT1-AS1,-1.289941434,-3.906520439,0.02509454,0.039792862
TNRC6A,-0.662205915,-0.902189745,0.025103034,0.039804637
GZMA,-0.917448386,3.581148959,0.025148193,0.039862664
C1orf159,-0.37852688,1.691728076,0.025187921,0.039923938
NSUN5P2,-0.767864405,-1.810949724,0.025196799,0.03993291
LINC02021,-0.798695518,-2.38112097,0.025208505,0.039948062
SMDT1,-1.467597587,-3.886676679,0.025212212,0.039950537
L3MBTL2,-0.374166156,2.69423446,0.025214639,0.039952683
LOC105371926,-1.201630047,-3.442945418,0.025232586,0.039979418
LYPD5,-1.121035739,-2.981450579,0.025259982,0.040017717
MTREX,-0.421336689,2.278531859,0.025301701,0.04007699
ZMYM4,-0.303621995,1.949585358,0.025419021,0.040240569
TXNL4B,-0.480415009,2.008324653,0.025422359,0.040244143
MIR638,-3.241074029,-4.867777904,0.025456943,0.040297178
B3GAT3,-0.319039642,3.574318547,0.025472542,0.040318442
IGLV3-12,-1.294475026,-2.210034858,0.025491665,0.040345281
MYADM-AS1,-1.013184046,-3.108696079,0.025613199,0.040516967
ETS1,-0.424663023,5.235033049,0.025645728,0.040561531
LOC105374758,-1.538605573,-4.183677155,0.025723781,0.040672889
MAPK12,-0.954298124,-2.594115683,0.02575931,0.040725606
DEPP1,-1.223487377,-1.542879409,0.025763724,0.040730856
KIR3DL1,-2.453386544,-4.72204809,0.025772029,0.040742257
CINP,-0.47077121,2.093262998,0.025778938,0.040749719
C19orf25,-0.427856489,3.138378992,0.025810306,0.040794108
SHLD2P3,-0.631259229,-1.909037808,0.025815214,0.040798402
ABRAXAS2,-0.428850543,1.485148193,0.025863181,0.040865538
LOC112268379,-1.525207927,-3.678961731,0.02587121,0.04087649
OMG,-0.838901257,-1.370809786,0.025876336,0.040879404
NCKIPSD,-0.438355781,1.821525585,0.02588168,0.040886094
PYM1,-0.515044972,2.438225599,0.025943765,0.040973743
LINC01082,-2.307907928,-4.557718143,0.025952201,0.040985328
TMEM94,-0.355072488,3.576680466,0.025966043,0.04100371
H1-6,-1.425613394,-3.891136694,0.026044152,0.041116592
ZNF35,-2.624030395,-4.986488817,0.026052382,0.041126098
TGOLN2,-0.282166777,5.869994298,0.02614449,0.041257508
KLRC4,-1.175584432,-2.429776296,0.026262283,0.041425836
P3H4,-0.660595217,-0.429282334,0.026265041,0.041428433
UNC45A,-0.404521398,3.472336439,0.026291273,0.041468053
TPRG1-AS1,-1.287975443,-3.494787767,0.026379438,0.041585975
ATP8B3,-0.635710142,-0.32365166,0.026393234,0.041605962
KBTBD4,-1.885530196,-4.684922905,0.026407133,0.041624348
EPHX4,-1.362775511,-3.462359126,0.026428873,0.04165509
DDX11L2,-0.850196986,-1.114485148,0.026438112,0.041664785
STAG3L1,-0.563707016,0.135824911,0.026457985,0.041692151
LOC105379656,-2.384001607,-4.734345321,0.026470161,0.041709572
TTLL3,-0.394854836,1.54717038,0.026507685,0.041765166
SORL1,-0.429983536,6.394723446,0.026598815,0.041896341
ZNRD1ASP,-1.282516683,-3.291339516,0.026746243,0.042107185
PYROXD2,-0.397556388,1.555600985,0.026756972,0.042122294
PUSL1,-0.477081049,1.279190458,0.026825851,0.042223588
BRMS1,-0.356781738,4.040686038,0.026831159,0.042230157
IL4I1,-0.81485916,-0.332540895,0.02692064,0.042360251
LOC107984455,-1.20127052,-3.089785726,0.026960466,0.042419334
LINC01023,-1.031842985,-2.273864285,0.026991449,0.042464494
LEXM,-0.979444143,-1.623792049,0.027007874,0.042486744
SGPP1,-2.517624856,-5.004199535,0.027240794,0.04282602
LINC01816,-0.928675728,-2.637217405,0.027276462,0.042876664
SLC39A11,-0.360916189,1.328355143,0.027307438,0.042921733
FBXL19-AS1,-0.735173492,-1.206798778,0.027323074,0.042944497
VAV3,-0.4698959,2.240401175,0.027431082,0.043101522
LOC285819,-0.89734227,-2.676313025,0.027481315,0.043176807
SPDYE12,-0.903448357,-2.805273023,0.027532514,0.043251774
TMEM80,-0.3800587,2.352028025,0.027547735,0.043273858
DOCK8,-0.384977618,5.527168184,0.027622149,0.043383673
MIR320B2,-1.821750307,-4.724795174,0.027622632,0.043383673
POLR1D,-0.443903725,4.878221866,0.027623467,0.043383673
ORMDL2,-0.478417194,2.387831571,0.027656078,0.043429396
SMURF2,-0.481361875,1.589382469,0.027663216,0.04343511
OLAH,-1.346247432,-2.419651406,0.027741154,0.043550139
CAVIN3,-1.200679492,-3.273030431,0.027768666,0.043589654
TRIP4,-0.360830424,2.37215602,0.027806008,0.043642752
SLC6A12-AS1,-1.596803833,-4.373258074,0.027821718,0.04366402
MIR1250,-1.518379326,-4.022144738,0.027882581,0.043750029
MIR3934,-0.960630289,-3.103849543,0.027974519,0.043883192
LOC112267905,-1.318967035,-2.534247228,0.028091712,0.044055896
TNFSF9,-1.03091339,-2.950487619,0.028145196,0.044130482
SLC6A19,-1.255504941,-0.959575926,0.028193648,0.044199009
SLC25A24,-1.040719339,-2.212681029,0.028206063,0.04421661
B2M,-0.418543569,7.299452706,0.028254826,0.044291188
MIR331,-1.967076333,-4.515281528,0.028270983,0.044312785
ETV2,-0.779860915,-2.07769703,0.028308162,0.044367325
LOC107984890,-1.034953362,-2.462128496,0.028315302,0.044376648
LARP4B,-0.306904637,3.528406004,0.028317791,0.044378681
PABPC1,-0.302395367,8.150930824,0.028340302,0.044408353
STK3,-0.612544741,0.047275182,0.028438608,0.044553022
MORF4L1,-0.304203011,4.648271348,0.028539636,0.044698133
NEFH,-0.638896721,-1.209093371,0.028589207,0.044772005
FAM151B-DT,-1.45425407,-3.683341189,0.028601129,0.044786907
LOC101929898,-1.758450092,-4.440972202,0.028727929,0.044963772
ARHGAP31,-0.516762063,1.489559657,0.028728565,0.044963772
CDC42EP5,-2.874886147,-4.964600606,0.028739807,0.044979477
STMP1,-0.470010618,3.728191631,0.028763072,0.045010213
SIGMAR1,-0.415657621,3.36808958,0.028764691,0.045010854
KCNH7,-0.95369953,-1.895506352,0.028827076,0.045106579
LOC643339,-1.425613114,-3.424981622,0.028962065,0.045293059
LOC107987423,-1.534257555,-4.162726262,0.029061339,0.045427327
TELO2,-0.343386996,3.122095637,0.029100344,0.045484479
DLX4,-1.106097727,-2.870088008,0.029149902,0.045558115
GSTZ1,-0.52112993,0.532262082,0.029153595,0.045561974
CREB3,-0.309277827,2.751266741,0.029157096,0.045564119
TFG,-0.363629021,2.782160629,0.029180936,0.045595136
CACNB3,-0.560112491,-0.354392889,0.029195721,0.045616324
MIR26B,-2.260500483,-4.551637875,0.029235372,0.04567061
LOC105374664,-1.335185104,-3.338500434,0.029261972,0.045710247
FGF11,-2.967146497,-4.916855605,0.029400527,0.045908013
TM9SF2,-0.304777906,4.660981041,0.029437823,0.045961808
DTHD1,-0.85776454,-0.160170458,0.029439417,0.04596237
OSBPL10,-0.775598075,-0.126452799,0.029505852,0.046062229
ATP10A,-0.516068481,2.716732562,0.02953072,0.046095254
ELK1,-0.386458807,2.305202468,0.029542405,0.046109628
LOC105369363,-0.897155691,-2.753907887,0.029625932,0.046234184
TRH-GTG1-8,-1.548616208,-3.376830839,0.029657256,0.04627725
SUMO2,-0.305330115,4.432239561,0.029694951,0.046328407
GNMT,-1.760527818,-4.04041016,0.029826219,0.046515561
CR2,-0.892628516,-0.821165507,0.029858203,0.046561543
CD207,-1.279268241,-3.358478493,0.029987197,0.046741168
TRG-TCC4-1,-2.982893721,-4.887940752,0.030005183,0.04676333
CEP164,-0.394963815,3.016658442,0.030135635,0.046946992
XPNPEP2,-0.833046499,-0.810147164,0.030224737,0.047070048
SLC15A2,-0.580925577,-0.035968942,0.030357272,0.047254374
MOXD1,-1.039105434,-2.666223866,0.030358324,0.047254374
MOB3B,-0.777615531,-0.480558946,0.030402444,0.0473087
SPACA5,-3.263016496,-4.818820737,0.030442021,0.047362876
BTN1A1,-1.018336842,-2.755864668,0.03044764,0.047365752
PNPT1,-0.489565167,2.412808738,0.030514105,0.047463129
SNORD88B,-1.569261453,-3.998799781,0.030524856,0.047477867
DHFR2,-0.479936693,0.208532984,0.030539042,0.047495965
NSUN3,-0.37688901,2.309614692,0.030570477,0.047540883
MDFIC,-0.433481076,1.738294977,0.030595783,0.04757825
CENATAC-DT,-1.729656444,-4.585917317,0.030665125,0.047676127
STX16,-0.251061453,4.389318331,0.030699472,0.047721558
ODAD3,-0.951126147,-3.001190224,0.030703991,0.047724599
TRK-CTT3-1,-1.327938085,-3.926530882,0.030713703,0.047737701
FOXN3,-0.343513243,3.888991023,0.03080793,0.047870171
TRAM1,-0.391885567,3.96264405,0.03083232,0.047898076
LOC105375035,-1.366987227,-3.525295509,0.030975487,0.048104431
SIL1,-0.354049262,2.350656616,0.031049259,0.048206935
ARPP19,-0.28434392,3.703271458,0.031098363,0.048269087
UBAP2L,-0.315816866,4.737428236,0.031218448,0.048435535
POLR2C,-0.384294595,3.297802014,0.031218607,0.048435535
PLD1,-0.546069029,0.012881374,0.031236942,0.048461963
FAM72B,-1.06376113,-2.93179608,0.031353328,0.04862632
ZNF253,-0.611900274,0.099197388,0.031375617,0.048656836
LOC107987181,-1.419804064,-3.646720217,0.031387572,0.048671321
CCL3,-1.643072029,-3.94540997,0.031396158,0.048680582
LOC105376805,-0.609480681,-0.300431903,0.031400341,0.04868504
LINC01664,-1.339318677,-3.552223511,0.031457425,0.048759336
LOC105374264,-1.852029759,-4.149981404,0.031528493,0.048851192
SNORD93,-1.94073127,-4.873548995,0.031672997,0.049050601
H3C6,-1.010817138,-2.024566404,0.031817352,0.049263914
OR4F16,-1.922300427,-4.694225052,0.031913119,0.049403976
LOC105379252,-2.630663969,-4.984684214,0.031924568,0.049419646
NAPSA,-0.68318594,-1.193499174,0.031947754,0.049451426
PRMT1,-0.361103444,3.691330159,0.031955526,0.049459344
POMC,-0.607639079,-0.255116134,0.032095763,0.049655758
PPP4R3B,-0.277856758,3.447725705,0.03212821,0.04969357
LOC101928077,-1.061474848,-2.651261244,0.032132161,0.049697618
MIR4326,-1.7117507,-4.590590054,0.032181875,0.049770375
LOC105374838,-0.453918401,0.148528831,0.032231792,0.049845503
TERB2,-1.563442865,-4.030409679,0.032243398,0.04986138
ELOVL6,-0.772606506,0.521126959,0.032247022,0.049864611
MIR1281,-2.640190832,-4.972479452,0.032249346,0.049864611
HTT-AS,-1.118345779,-3.607102301,0.032264939,0.049886405
TRW-CCA3-3,-1.631318325,-4.242727651,0.03229233,0.049918392
DAD1,-0.365446812,4.177060899,0.032331148,0.049974249
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
